日期,经度,纬度,车辆运行模式,制动踏板位置,加速踏板位置,档位,钥匙状态,驾驶模式,车速,电机状态,电机转矩,电机转速,电机控制器电流,电机控制器电压,电机温度,电机控制器温度,总电流,总电压,绝缘阻值,剩余电量,电池最高单体电压,电池最低单体电压,总行驶里程
2018/11/27 13:04:13,121.438,31.03267,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,0A,111V,21℃,27℃,-13.5A,0V,3000kOhm,18%,3601mV,3592mV,3636.797km
2018/11/27 13:04:15,121.438,31.03267,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,0A,111V,21℃,27℃,-13.4A,0V,3000kOhm,18%,3601mV,3592mV,3636.797km
2018/11/27 13:04:17,121.438,31.03267,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,0A,111V,21℃,27℃,-13.2A,0V,3000kOhm,18%,3601mV,3592mV,3636.797km
2018/11/27 13:04:19,121.4379,31.03268,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,0A,111V,21℃,27℃,-13.2A,0V,3000kOhm,18%,3601mV,3592mV,3636.797km
2018/11/27 13:04:21,121.4379,31.03268,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,0A,111V,21℃,27℃,-13.8A,0V,3000kOhm,18%,3601mV,3592mV,3636.797km
2018/11/27 13:04:23,121.4379,31.03268,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,0A,111V,21℃,27℃,-14.1A,0V,3000kOhm,18%,3601mV,3592mV,3636.797km
2018/11/27 13:04:25,121.4379,31.03268,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,0A,111V,21℃,27℃,-14.4A,0V,3000kOhm,18%,3601mV,3592mV,3636.797km
2018/11/27 13:04:27,121.4379,31.03268,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,0A,111V,21℃,27℃,-14.5A,0V,3000kOhm,18%,3601mV,3592mV,3636.797km
2018/11/27 13:04:29,121.4379,31.03268,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,0A,111V,21℃,27℃,-14.7A,0V,3000kOhm,18%,3601mV,3592mV,3636.797km
2018/11/27 13:04:31,121.4379,31.03268,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,0A,111V,21℃,27℃,-14.9A,0V,3000kOhm,18%,3601mV,3592mV,3636.797km
2018/11/27 13:04:33,121.4379,31.03268,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,0A,111V,21℃,27℃,-14.8A,0V,3000kOhm,18%,3601mV,3592mV,3636.797km
2018/11/27 13:04:35,121.4379,31.03268,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,0A,111V,21℃,27℃,-14.5A,0V,3000kOhm,18%,3601mV,3592mV,3636.797km
2018/11/27 13:04:37,121.4379,31.03268,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,0A,111V,21℃,27℃,-14.2A,0V,3000kOhm,18%,3601mV,3592mV,3636.797km
2018/11/27 13:04:39,121.4379,31.03268,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,0A,111V,21℃,27℃,-14A,0V,3000kOhm,18%,3601mV,3592mV,3636.797km
2018/11/27 13:04:41,121.4379,31.03269,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,0A,111V,21℃,27℃,-13.8A,0V,3000kOhm,18%,3601mV,3592mV,3636.797km
2018/11/27 13:04:43,121.4379,31.03269,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,0A,111V,21℃,27℃,-13.7A,0V,3000kOhm,18%,3601mV,3592mV,3636.797km
2018/11/27 13:04:45,121.4379,31.03269,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,0A,111V,21℃,27℃,-13.7A,0V,3000kOhm,18%,3601mV,3592mV,3636.797km
2018/11/27 13:04:47,121.4379,31.03269,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,0A,111V,21℃,27℃,-13.8A,0V,2999kOhm,18%,3601mV,3592mV,3636.797km
2018/11/27 13:04:51,121.4379,31.03269,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,0A,111V,21℃,27℃,-14A,0V,3000kOhm,18%,3602mV,3592mV,3636.797km
2018/11/27 13:04:53,121.4379,31.03269,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,0A,111V,21℃,27℃,-13.8A,0V,3000kOhm,18%,3602mV,3592mV,3636.797km
2018/11/27 13:04:57,121.4379,31.03269,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,0A,111V,21℃,27℃,-14.3A,0V,3000kOhm,18%,3602mV,3592mV,3636.797km
2018/11/27 13:04:59,121.4379,31.03269,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,0A,111V,21℃,27℃,-14.7A,0V,3000kOhm,18%,3602mV,3592mV,3636.797km
2018/11/27 13:05:01,121.4379,31.03268,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,0A,111V,21℃,27℃,-14.9A,0V,3000kOhm,18%,3602mV,3595mV,3636.797km
2018/11/27 13:05:03,121.4379,31.03268,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,0A,111V,21℃,27℃,-14.8A,0V,3000kOhm,18%,3602mV,3595mV,3636.797km
2018/11/27 13:05:05,121.4379,31.03268,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,0A,111V,21℃,27℃,-14.8A,0V,3000kOhm,18%,3602mV,3595mV,3636.797km
