日期,经度,纬度,车辆运行模式,制动踏板位置,加速踏板位置,档位,钥匙状态,驾驶模式,车速,电机状态,电机转矩,电机转速,电机控制器电流,电机控制器电压,电机温度,电机控制器温度,总电流,总电压,绝缘阻值,剩余电量,电池最高单体电压,电池最低单体电压,总行驶里程
2019/1/11 14:18:32,121.4123,31.00845,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,-1A,111V,12℃,17℃,-15.1A,0V,3000kOhm,75%,3940mV,3929mV,10373.5km
2019/1/11 14:18:34,121.4123,31.00844,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,-1A,111V,12℃,17℃,-15A,0V,3000kOhm,75%,3940mV,3929mV,10373.5km
2019/1/11 14:18:36,121.4123,31.00844,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,-1A,111V,12℃,17℃,-15.5A,0V,3000kOhm,75%,3940mV,3929mV,10373.5km
2019/1/11 14:18:38,121.4123,31.00844,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,-1A,111V,12℃,17℃,-15.9A,0V,2999kOhm,75%,3940mV,3929mV,10373.5km
2019/1/11 14:18:40,121.4123,31.00844,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,-1A,111V,12℃,17℃,-16.2A,0V,2999kOhm,75%,3940mV,3929mV,10373.5km
2019/1/11 14:18:42,121.4123,31.00844,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,-1A,111V,12℃,17℃,-16.4A,0V,3000kOhm,75%,3940mV,3929mV,10373.5km
2019/1/11 14:18:44,121.4123,31.00844,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,-1A,111V,12℃,17℃,-16.4A,0V,2999kOhm,75%,3940mV,3929mV,10373.5km
2019/1/11 14:18:46,121.4123,31.00844,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,-1A,111V,12℃,17℃,-15.9A,0V,2999kOhm,75%,3940mV,3929mV,10373.5km
2019/1/11 14:18:48,121.4123,31.00843,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,-1A,111V,12℃,17℃,-15.8A,0V,2999kOhm,75%,3940mV,3930mV,10373.5km
2019/1/11 14:18:50,121.4123,31.00843,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,-1A,111V,12℃,17℃,-15.3A,0V,3000kOhm,75%,3940mV,3930mV,10373.5km
2019/1/11 14:18:52,121.4123,31.00843,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,-1A,111V,12℃,17℃,-15.4A,0V,3000kOhm,75%,3940mV,3930mV,10373.5km
2019/1/11 14:18:54,121.4124,31.00843,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,-1A,111V,12℃,17℃,-15.1A,0V,3000kOhm,75%,3940mV,3930mV,10373.5km
2019/1/11 14:18:56,121.4124,31.00842,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,-1A,111V,12℃,17℃,-15.2A,0V,2999kOhm,75%,3940mV,3930mV,10373.5km
2019/1/11 14:18:58,121.4124,31.00842,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,-1A,111V,12℃,17℃,-15A,0V,3000kOhm,75%,3940mV,3930mV,10373.5km
2019/1/11 14:19:00,121.4124,31.00842,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,-1A,111V,12℃,17℃,-15.2A,0V,3000kOhm,75%,3940mV,3930mV,10373.5km
2019/1/11 14:19:02,121.4124,31.00841,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,-1A,111V,12℃,17℃,-15.3A,0V,2999kOhm,75%,3940mV,3930mV,10373.5km
2019/1/11 14:19:04,121.4124,31.00841,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,-1A,111V,12℃,17℃,-15.8A,0V,3000kOhm,75%,3940mV,3930mV,10373.5km
2019/1/11 14:19:06,121.4124,31.00841,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,-1A,111V,12℃,17℃,-16.1A,0V,2999kOhm,75%,3940mV,3930mV,10373.5km
2019/1/11 14:19:08,121.4125,31.0084,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,-1A,111V,12℃,17℃,-16.4A,0V,2999kOhm,75%,3940mV,3930mV,10373.5km
2019/1/11 14:19:10,121.4125,31.0084,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,-1A,111V,12℃,17℃,-16.2A,0V,3000kOhm,75%,3940mV,3930mV,10373.5km
2019/1/11 14:19:12,121.4125,31.0084,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,-1A,111V,12℃,17℃,-15.8A,0V,3000kOhm,75%,3940mV,3930mV,10373.5km
2019/1/11 14:19:14,121.4125,31.0084,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,-1A,111V,12℃,17℃,-15A,0V,3000kOhm,75%,3940mV,3930mV,10373.5km
2019/1/11 14:19:16,121.4125,31.0084,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,-1A,111V,12℃,17℃,-15A,0V,3000kOhm,75%,3940mV,3930mV,10373.5km
2019/1/11 14:19:18,121.4125,31.0084,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,-1A,111V,12℃,17℃,-15.4A,0V,2999kOhm,75%,3940mV,3930mV,10373.5km
2019/1/11 14:19:20,121.4125,31.0084,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,-1A,111V,12℃,17℃,-15.8A,0V,3000kOhm,75%,3943mV,3930mV,10373.5km
2019/1/11 14:19:22,121.4125,31.0084,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,-1A,111V,12℃,17℃,-16.4A,0V,3000kOhm,75%,3943mV,3930mV,10373.5km
2019/1/11 14:19:24,121.4125,31.00839,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,-1A,111V,12℃,17℃,-16.4A,0V,3000kOhm,75%,3943mV,3930mV,10373.5km
2019/1/11 14:19:26,121.4125,31.00839,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,-1A,111V,12℃,17℃,-16.1A,0V,3000kOhm,75%,3943mV,3930mV,10373.5km
2019/1/11 14:19:28,121.4125,31.0084,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,-1A,111V,12℃,17℃,-15.9A,0V,3000kOhm,75%,3943mV,3930mV,10373.5km
2019/1/11 14:19:30,121.4125,31.0084,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,-1A,111V,12℃,17℃,-15.8A,0V,2999kOhm,75%,3943mV,3930mV,10373.5km
2019/1/11 14:19:32,121.4125,31.0084,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,-1A,111V,12℃,17℃,-15.4A,0V,2999kOhm,75%,3943mV,3930mV,10373.5km
2019/1/11 14:19:34,121.4125,31.0084,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,-1A,111V,12℃,17℃,-15.5A,0V,3000kOhm,75%,3943mV,3930mV,10373.5km
2019/1/11 14:19:36,121.4125,31.00841,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,-1A,111V,12℃,17℃,-15.3A,0V,3000kOhm,75%,3943mV,3930mV,10373.5km
2019/1/11 14:19:38,121.4125,31.00841,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,-1A,111V,12℃,17℃,-15.7A,0V,3000kOhm,75%,3943mV,3930mV,10373.5km
2019/1/11 14:19:40,121.4125,31.00841,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,-1A,111V,12℃,17℃,-15.8A,0V,3000kOhm,76%,3943mV,3930mV,10373.5km
2019/1/11 14:19:42,121.4124,31.00841,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,-1A,111V,12℃,17℃,-16.3A,0V,2999kOhm,76%,3943mV,3930mV,10373.5km
2019/1/11 14:19:44,121.4124,31.00842,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,-1A,111V,12℃,17℃,-16.4A,0V,3000kOhm,76%,3943mV,3930mV,10373.5km
2019/1/11 14:19:46,121.4124,31.00842,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,-1A,111V,12℃,17℃,-16.2A,0V,3000kOhm,76%,3943mV,3930mV,10373.5km
2019/1/11 14:19:48,121.4124,31.00842,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,-1A,111V,12℃,17℃,-15.8A,0V,3000kOhm,76%,3943mV,3930mV,10373.5km
2019/1/11 14:19:50,121.4124,31.00842,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,-1A,111V,12℃,17℃,-15.2A,0V,2999kOhm,76%,3943mV,3930mV,10373.5km
2019/1/11 14:19:52,121.4124,31.00842,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,-1A,111V,12℃,17℃,-15A,0V,2999kOhm,76%,3943mV,3930mV,10373.5km
2019/1/11 14:19:54,121.4124,31.00843,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,-1A,111V,12℃,17℃,-15.2A,0V,3000kOhm,76%,3943mV,3930mV,10373.5km
2019/1/11 14:19:56,121.4124,31.00843,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,-1A,111V,12℃,17℃,-16A,0V,3000kOhm,76%,3943mV,3932mV,10373.5km
2019/1/11 14:19:58,121.4124,31.00843,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,-1A,111V,12℃,17℃,-16.2A,0V,3000kOhm,76%,3943mV,3932mV,10373.5km
2019/1/11 14:20:00,121.4124,31.00843,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,-1A,111V,12℃,17℃,-16.4A,0V,3000kOhm,76%,3943mV,3932mV,10373.5km
2019/1/11 14:20:02,121.4124,31.00844,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,-1A,111V,12℃,17℃,-16.2A,0V,3000kOhm,76%,3943mV,3933mV,10373.5km
2019/1/11 14:20:04,121.4123,31.00844,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,-1A,111V,12℃,17℃,-15.4A,0V,3000kOhm,76%,3943mV,3933mV,10373.5km
2019/1/11 14:20:06,121.4123,31.00844,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,-1A,111V,12℃,17℃,-15.2A,0V,3000kOhm,76%,3943mV,3933mV,10373.5km
2019/1/11 14:20:08,121.4123,31.00844,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,-1A,111V,12℃,17℃,-15A,0V,3000kOhm,76%,3943mV,3933mV,10373.5km
2019/1/11 14:20:10,121.4123,31.00844,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,-1A,111V,12℃,17℃,-15.5A,0V,3000kOhm,76%,3943mV,3933mV,10373.5km
2019/1/11 14:20:12,121.4123,31.00845,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,-1A,111V,12℃,17℃,-15.7A,0V,3000kOhm,76%,3943mV,3933mV,10373.5km
2019/1/11 14:20:14,121.4123,31.00845,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,-1A,111V,12℃,17℃,-16.2A,0V,3000kOhm,76%,3943mV,3933mV,10373.5km
2019/1/11 14:20:16,121.4123,31.00845,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,-1A,111V,12℃,17℃,-16.4A,0V,3000kOhm,76%,3943mV,3933mV,10373.5km
2019/1/11 14:20:18,121.4123,31.00845,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,-1A,111V,12℃,17℃,-16.4A,0V,3000kOhm,76%,3943mV,3933mV,10373.5km
2019/1/11 14:20:20,121.4123,31.00845,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,-1A,111V,12℃,17℃,-16.2A,0V,2999kOhm,76%,3943mV,3933mV,10373.5km
2019/1/11 14:21:18,0,0,行驶,未踩,10%,D,ON,正常模式,0km/h,准备完毕,1Nm,0rpm,0A,122V,5℃,11℃,6.8A,121.1V,3000kOhm,76%,3922mV,3914mV,10373.5km
2019/1/11 14:21:20,0,0,行驶,未踩,21%,D,ON,正常模式,3.859375km/h,准备完毕,30Nm,290rpm,16A,121V,4℃,11℃,18.3A,120.8V,2999kOhm,76%,3920mV,3912mV,10373.5km
2019/1/11 14:21:22,121.4123,31.00844,行驶,未踩,23%,D,ON,正常模式,8.21875km/h,准备完毕,30Nm,602rpm,24A,121V,4℃,11℃,27.5A,120.5V,2999kOhm,76%,3914mV,3907mV,10373.5km
2019/1/11 14:21:24,121.4122,31.00852,行驶,未踩,25%,D,ON,正常模式,12.29688km/h,准备完毕,32Nm,902rpm,35A,121V,4℃,11℃,40.9A,120.2V,2999kOhm,76%,3903mV,3896mV,10373.5km
2019/1/11 14:21:26,121.4123,31.00856,行驶,未踩,0%,D,ON,正常模式,11.29688km/h,准备完毕,0Nm,809rpm,0A,121V,4℃,12℃,9.9A,120.9V,2999kOhm,76%,3902mV,3892mV,10373.5km
2019/1/11 14:21:28,121.4123,31.00858,行驶,未踩,0%,D,ON,正常模式,9.421875km/h,准备完毕,0Nm,684rpm,0A,121V,5℃,12℃,11.3A,120.9V,3000kOhm,76%,3905mV,3896mV,10373.5km
2019/1/11 14:21:30,121.4123,31.00863,行驶,未踩,16%,D,ON,正常模式,8.6875km/h,准备完毕,12Nm,624rpm,8A,121V,5℃,12℃,18.9A,120.7V,3000kOhm,76%,3910mV,3902mV,10373.5km
2019/1/11 14:21:32,121.4123,31.00867,行驶,未踩,9%,D,ON,正常模式,8.96875km/h,准备完毕,3Nm,721rpm,2A,121V,5℃,12℃,13.1A,120.8V,3000kOhm,76%,3910mV,3900mV,10373.5km
2019/1/11 14:21:34,121.4123,31.00871,行驶,未踩,5%,D,ON,正常模式,7.4375km/h,准备完毕,0Nm,501rpm,0A,121V,5℃,12℃,12.1A,120.8V,3000kOhm,76%,3907mV,3900mV,10373.5km
2019/1/11 14:21:36,121.4123,31.00873,行驶,踩下,0%,D,ON,正常模式,5.09375km/h,准备完毕,0Nm,352rpm,0A,121V,5℃,12℃,12.5A,120.8V,3000kOhm,76%,3907mV,3900mV,10373.5km
2019/1/11 14:21:38,121.4123,31.00874,行驶,未踩,0%,D,ON,正常模式,0.75km/h,准备完毕,0Nm,53rpm,0A,121V,5℃,12℃,12.5A,120.8V,3000kOhm,76%,3907mV,3900mV,10373.5km
2019/1/11 14:21:40,121.4123,31.00873,行驶,踩下,0%,D,ON,正常模式,0km/h,准备完毕,0Nm,0rpm,0A,121V,5℃,12℃,12.7A,120.8V,3000kOhm,76%,3907mV,3900mV,10373.5km
2019/1/11 14:21:42,121.4123,31.00873,行驶,踩下,0%,D,ON,正常模式,0km/h,准备完毕,0Nm,0rpm,0A,121V,5℃,12℃,12.7A,120.8V,3000kOhm,76%,3907mV,3900mV,10373.5km
2019/1/11 14:21:44,121.4123,31.00873,行驶,踩下,0%,D,ON,正常模式,0km/h,准备完毕,0Nm,0rpm,0A,121V,5℃,12℃,12.6A,120.8V,3000kOhm,76%,3906mV,3899mV,10373.5km
2019/1/11 14:21:46,121.4123,31.00873,行驶,踩下,0%,D,ON,正常模式,0km/h,准备完毕,0Nm,0rpm,0A,121V,5℃,12℃,12.5A,120.7V,2999kOhm,76%,3906mV,3897mV,10373.5km
2019/1/11 14:21:48,121.4123,31.00874,行驶,踩下,0%,D,ON,正常模式,0km/h,准备完毕,0Nm,0rpm,-1A,121V,6℃,12℃,12.3A,120.7V,3000kOhm,76%,3906mV,3897mV,10373.5km
2019/1/11 14:21:50,121.4123,31.00874,行驶,踩下,0%,D,ON,正常模式,0km/h,准备完毕,0Nm,0rpm,-1A,121V,6℃,12℃,12.2A,120.7V,3000kOhm,76%,3906mV,3897mV,10373.5km
2019/1/11 14:21:52,121.4123,31.00875,行驶,未踩,22%,D,ON,正常模式,1.578125km/h,准备完毕,38Nm,126rpm,16A,121V,6℃,12℃,24.5A,120.4V,3000kOhm,76%,3906mV,3897mV,10373.5km
2019/1/11 14:21:54,121.4123,31.00876,行驶,未踩,15%,D,ON,正常模式,4.921875km/h,准备完毕,14Nm,362rpm,7A,121V,5℃,12℃,18.1A,120.5V,2999kOhm,76%,3904mV,3897mV,10373.5km
2019/1/11 14:21:56,121.4123,31.00878,行驶,未踩,19%,D,ON,正常模式,5.8125km/h,准备完毕,22Nm,426rpm,13A,121V,5℃,12℃,22.7A,120.4V,3000kOhm,75%,3901mV,3894mV,10373.5km
2019/1/11 14:21:58,121.4124,31.0088,行驶,未踩,33%,D,ON,正常模式,10.6875km/h,准备完毕,54Nm,804rpm,58A,120V,5℃,12℃,53.6A,119.5V,3000kOhm,75%,3899mV,3891mV,10373.5km
2019/1/11 14:22:00,121.4124,31.00884,行驶,未踩,19%,D,ON,正常模式,15.6875km/h,准备完毕,13Nm,1142rpm,15A,121V,6℃,12℃,25.3A,120.2V,3000kOhm,75%,3879mV,3867mV,10373.5km
2019/1/11 14:22:02,121.4125,31.00887,行驶,未踩,30%,D,ON,正常模式,17.85938km/h,准备完毕,37Nm,1304rpm,55A,120V,6℃,13℃,59.5A,119.4V,2999kOhm,75%,3889mV,3881mV,10373.5km
2019/1/11 14:22:04,121.4126,31.0089,行驶,未踩,21%,D,ON,正常模式,20.70313km/h,准备完毕,14Nm,1506rpm,22A,121V,5℃,13℃,32A,120V,2999kOhm,75%,3873mV,3859mV,10373.5km
2019/1/11 14:22:06,0,0,行驶,未踩,18%,D,ON,正常模式,21.17188km/h,准备完毕,9Nm,1535rpm,13A,121V,6℃,13℃,24.3A,120.2V,3000kOhm,75%,3888mV,3874mV,10373.59km
2019/1/11 14:22:08,0,0,行驶,踩下,0%,D,ON,正常模式,18.71875km/h,准备完毕,-9Nm,1334rpm,-8A,121V,6℃,14℃,2.5A,120.7V,2999kOhm,75%,3896mV,3889mV,10373.59km
2019/1/11 14:22:10,121.4129,31.009,行驶,踩下,0%,D,ON,正常模式,13.89063km/h,准备完毕,-5Nm,1018rpm,-3A,121V,6℃,13℃,8.2A,120.6V,3000kOhm,75%,3895mV,3886mV,10373.59km
2019/1/11 14:22:12,121.4129,31.00901,行驶,未踩,0%,D,ON,正常模式,11.90625km/h,准备完毕,-3Nm,849rpm,-2A,121V,7℃,13℃,9.9A,120.6V,2999kOhm,75%,3899mV,3892mV,10373.59km
2019/1/11 14:22:14,121.413,31.009,行驶,未踩,12%,D,ON,正常模式,8.75km/h,准备完毕,5Nm,636rpm,3A,121V,7℃,13℃,14.1A,120.4V,3000kOhm,75%,3899mV,3892mV,10373.59km
2019/1/11 14:22:16,121.413,31.00899,行驶,未踩,31%,D,ON,正常模式,11.8125km/h,准备完毕,47Nm,869rpm,53A,120V,6℃,13℃,54.2A,119.5V,2999kOhm,75%,3898mV,3891mV,10373.59km
2019/1/11 14:22:18,121.4131,31.00895,行驶,未踩,37%,D,ON,正常模式,19.76563km/h,准备完毕,53Nm,1438rpm,88A,119V,7℃,13℃,92.5A,118.4V,3000kOhm,75%,3846mV,3832mV,10373.59km
2019/1/11 14:22:20,0,0,行驶,未踩,37%,D,ON,正常模式,27.42188km/h,准备完毕,43Nm,2001rpm,93A,118V,7℃,14℃,93.5A,118.1V,3000kOhm,75%,3834mV,3823mV,10373.59km
2019/1/11 14:22:22,0,0,行驶,未踩,39%,D,ON,正常模式,34.15625km/h,准备完毕,41Nm,2477rpm,106A,118V,7℃,14℃,113.3A,117.9V,3000kOhm,75%,3826mV,3816mV,10373.59km
2019/1/11 14:22:24,0,0,行驶,未踩,13%,D,ON,正常模式,36.625km/h,准备完毕,2Nm,2648rpm,4A,121V,7℃,15℃,16.7A,120V,3000kOhm,75%,3872mV,3849mV,10373.59km
2019/1/11 14:22:26,0,0,行驶,踩下,0%,D,ON,正常模式,34.82813km/h,准备完毕,-18Nm,2465rpm,-32A,122V,7℃,15℃,-3.2A,120.7V,3000kOhm,75%,3883mV,3874mV,10373.69km
2019/1/11 14:22:28,0,0,行驶,未踩,30%,D,ON,正常模式,32.25km/h,准备完毕,23Nm,2341rpm,49A,119V,7℃,15℃,54.1A,119.2V,2999kOhm,75%,3886mV,3873mV,10373.69km
2019/1/11 14:22:30,0,0,行驶,未踩,31%,D,ON,正常模式,35.39063km/h,准备完毕,26Nm,2564rpm,65A,119V,8℃,15℃,74.6A,118.7V,3000kOhm,75%,3843mV,3832mV,10373.69km
2019/1/11 14:22:32,0,0,行驶,未踩,17%,D,ON,正常模式,36.92188km/h,准备完毕,4Nm,2688rpm,9A,120V,9℃,15℃,20.7A,119.8V,3000kOhm,75%,3842mV,3829mV,10373.69km
2019/1/11 14:22:34,0,0,行驶,未踩,17%,D,ON,正常模式,35.73438km/h,准备完毕,5Nm,2584rpm,9A,120V,9℃,15℃,21.2A,119.9V,3000kOhm,75%,3876mV,3868mV,10373.69km
2019/1/11 14:22:36,0,0,行驶,未踩,18%,D,ON,正常模式,34.625km/h,准备完毕,5Nm,2509rpm,11A,120V,9℃,15℃,23A,119.8V,2999kOhm,75%,3876mV,3869mV,10373.8km
2019/1/11 14:22:38,0,0,行驶,未踩,0%,D,ON,正常模式,32.17188km/h,准备完毕,-8Nm,2322rpm,-14A,121V,9℃,15℃,-2.9A,120.5V,3000kOhm,75%,3876mV,3869mV,10373.8km
2019/1/11 14:22:40,0,0,行驶,踩下,0%,D,ON,正常模式,23.29688km/h,准备完毕,-13Nm,1657rpm,-15A,121V,9℃,15℃,-4.3A,120.6V,3000kOhm,75%,3904mV,3896mV,10373.8km
2019/1/11 14:22:42,0,0,行驶,踩下,0%,D,ON,正常模式,15.54688km/h,准备完毕,-6Nm,1105rpm,-5A,121V,9℃,15℃,6.8A,120.3V,2999kOhm,75%,3896mV,3889mV,10373.8km
2019/1/11 14:22:44,121.414,31.00717,行驶,未踩,2%,D,ON,正常模式,9.5km/h,准备完毕,0Nm,679rpm,0A,121V,9℃,15℃,11.8A,120.2V,3000kOhm,75%,3896mV,3889mV,10373.8km
2019/1/11 14:22:46,121.414,31.00713,行驶,未踩,28%,D,ON,正常模式,12.90625km/h,准备完毕,38Nm,950rpm,44A,120V,9℃,15℃,49A,119.2V,3000kOhm,75%,3890mV,3858mV,10373.8km
2019/1/11 14:22:48,121.4141,31.00706,行驶,未踩,31%,D,ON,正常模式,19.07813km/h,准备完毕,37Nm,1391rpm,59A,119V,9℃,15℃,65A,118.8V,3000kOhm,75%,3850mV,3838mV,10373.8km
2019/1/11 14:22:50,0,0,行驶,未踩,0%,D,ON,正常模式,21.32813km/h,准备完毕,-6Nm,1529rpm,-7A,121V,9℃,15℃,4.3A,120.3V,2999kOhm,75%,3845mV,3831mV,10373.8km
2019/1/11 14:22:52,0,0,行驶,未踩,8%,D,ON,正常模式,18.8125km/h,准备完毕,-1Nm,1363rpm,-1A,121V,9℃,15℃,10.6A,120.1V,3000kOhm,75%,3888mV,3881mV,10373.8km
2019/1/11 14:22:54,121.4142,31.00678,行驶,未踩,19%,D,ON,正常模式,18.20313km/h,准备完毕,13Nm,1317rpm,17A,120V,10℃,15℃,26.3A,119.7V,2999kOhm,75%,3878mV,3869mV,10373.8km
2019/1/11 14:22:56,0,0,行驶,未踩,25%,D,ON,正常模式,20.34375km/h,准备完毕,22Nm,1475rpm,33A,120V,10℃,15℃,39.6A,119.4V,3000kOhm,75%,3883mV,3859mV,10373.89km
2019/1/11 14:22:58,0,0,行驶,未踩,19%,D,ON,正常模式,22.53125km/h,准备完毕,10Nm,1637rpm,15A,120V,10℃,15℃,26.3A,119.7V,2999kOhm,75%,3869mV,3861mV,10373.89km
2019/1/11 14:23:00,0,0,行驶,未踩,0%,D,ON,正常模式,21.3125km/h,准备完毕,-6Nm,1528rpm,-7A,121V,10℃,15℃,4.5A,120.2V,2999kOhm,75%,3888mV,3858mV,10373.89km
2019/1/11 14:23:02,121.4144,31.00641,行驶,踩下,0%,D,ON,正常模式,15.4375km/h,准备完毕,-6Nm,1101rpm,-5A,121V,10℃,15℃,6.7A,120.2V,2999kOhm,75%,3892mV,3884mV,10373.89km
2019/1/11 14:23:04,121.4144,31.00635,行驶,踩下,0%,D,ON,正常模式,10.82813km/h,准备完毕,0Nm,764rpm,0A,121V,10℃,15℃,12A,120.1V,2999kOhm,75%,3886mV,3878mV,10373.89km
2019/1/11 14:23:06,121.4145,31.0063,行驶,踩下,0%,D,ON,正常模式,6.125km/h,准备完毕,0Nm,436rpm,0A,121V,10℃,15℃,11.9A,120.1V,3000kOhm,75%,3886mV,3878mV,10373.89km
2019/1/11 14:23:08,121.4145,31.00628,行驶,踩下,0%,D,ON,正常模式,3.4375km/h,准备完毕,0Nm,243rpm,0A,121V,10℃,15℃,11.9A,120.1V,3000kOhm,75%,3885mV,3878mV,10373.89km
2019/1/11 14:23:10,121.4145,31.00626,行驶,踩下,0%,D,ON,正常模式,1.484375km/h,准备完毕,0Nm,105rpm,0A,121V,10℃,15℃,11.9A,120.1V,3000kOhm,75%,3883mV,3878mV,10373.89km
2019/1/11 14:23:12,121.4145,31.00626,行驶,踩下,0%,D,ON,正常模式,0km/h,准备完毕,0Nm,0rpm,0A,121V,10℃,15℃,11.9A,120.1V,3000kOhm,75%,3883mV,3878mV,10373.89km
2019/1/11 14:23:16,121.4145,31.00626,行驶,踩下,0%,D,ON,正常模式,0km/h,准备完毕,0Nm,0rpm,0A,121V,10℃,14℃,11.9A,120.1V,3000kOhm,75%,3883mV,3878mV,10373.89km
2019/1/11 14:23:26,121.4145,31.00626,行驶,踩下,0%,D,ON,正常模式,0km/h,准备完毕,0Nm,0rpm,-1A,121V,10℃,14℃,11.8A,120.1V,2999kOhm,75%,3883mV,3878mV,10373.89km
2019/1/11 14:23:36,121.4146,31.00601,行驶,未踩,21%,D,ON,正常模式,19.23438km/h,准备完毕,16Nm,1397rpm,22A,120V,9℃,15℃,30.9A,119.5V,3000kOhm,75%,3869mV,3859mV,10373.89km
2019/1/11 14:23:44,0,0,行驶,未踩,34%,D,ON,正常模式,27.65625km/h,准备完毕,36Nm,2011rpm,77A,119V,9℃,16℃,80.9A,118.3V,2999kOhm,75%,3864mV,3813mV,10374km
2019/1/11 14:23:52,0,0,行驶,未踩,37%,D,ON,正常模式,41.89063km/h,准备完毕,29Nm,3025rpm,85A,118V,10℃,17℃,90.5A,117.7V,3000kOhm,75%,3816mV,3795mV,10374.09km
2019/1/11 14:24:02,0,0,行驶,未踩,26%,D,ON,正常模式,46.76563km/h,准备完毕,11Nm,3380rpm,33A,119V,11℃,17℃,45.2A,118.8V,3000kOhm,74%,3841mV,3831mV,10374.19km
